individual_id	tumor_bam	normal_bam	maf_file_capture_validated_consensus	indel_maf_file_capture_validated_consensus
GBM-TCGA-02-0003-	/seq/picard_aggregation/C484/TCGA-02-0003-01A-01D-1490-08/v6/TCGA-02-0003-01A-01D-1490-08.bam	/seq/picard_aggregation/C484/TCGA-02-0003-10A-01D-1490-08/v6/TCGA-02-0003-10A-01D-1490-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-0003-TP-NB-SM-1QUCC-SM-1QUD2/jobs/mutation_validator/consensus_snp/job.56405978/GBM-TCGA-02-0003-TP-NB-SM-1QUCC-SM-1QUD2.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-0003-TP-NB-SM-1QUCC-SM-1QUD2/jobs/mutation_validator/consensus/job.56406259/GBM-TCGA-02-0003-TP-NB-SM-1QUCC-SM-1QUD2.validated_with_consensus.maf
GBM-TCGA-02-0033-	/seq/picard_aggregation/C484/TCGA-02-0033-01A-01D-1490-08/v6/TCGA-02-0033-01A-01D-1490-08.bam	/seq/picard_aggregation/C484/TCGA-02-0033-10A-01D-1490-08/v6/TCGA-02-0033-10A-01D-1490-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-0033-TP-NB-SM-1QUDQ-SM-1QUC8/jobs/mutation_validator/consensus_snp/job.56416253/GBM-TCGA-02-0033-TP-NB-SM-1QUDQ-SM-1QUC8.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-0033-TP-NB-SM-1QUDQ-SM-1QUC8/jobs/mutation_validator/consensus/job.56405455/GBM-TCGA-02-0033-TP-NB-SM-1QUDQ-SM-1QUC8.validated_with_consensus.maf
GBM-TCGA-02-0047-	/seq/picard_aggregation/C484/TCGA-02-0047-01A-01D-1490-08/v6/TCGA-02-0047-01A-01D-1490-08.bam	/seq/picard_aggregation/C484/TCGA-02-0047-10A-01D-1490-08/v6/TCGA-02-0047-10A-01D-1490-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-0047-TP-NB-SM-1QUCX-SM-1QUDN/jobs/mutation_validator/consensus_snp/job.56406184/GBM-TCGA-02-0047-TP-NB-SM-1QUCX-SM-1QUDN.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-0047-TP-NB-SM-1QUCX-SM-1QUDN/jobs/mutation_validator/consensus/job.56406313/GBM-TCGA-02-0047-TP-NB-SM-1QUCX-SM-1QUDN.validated_with_consensus.maf
GBM-TCGA-02-0055-	/seq/picard_aggregation/C484/TCGA-02-0055-01A-01D-1490-08/v6/TCGA-02-0055-01A-01D-1490-08.bam	/seq/picard_aggregation/C484/TCGA-02-0055-10A-01D-1490-08/v6/TCGA-02-0055-10A-01D-1490-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-0055-TP-NB-SM-1QUD8-SM-1QUDW/jobs/mutation_validator/consensus_snp/job.56404521/GBM-TCGA-02-0055-TP-NB-SM-1QUD8-SM-1QUDW.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-0055-TP-NB-SM-1QUD8-SM-1QUDW/jobs/mutation_validator/consensus/job.56404942/GBM-TCGA-02-0055-TP-NB-SM-1QUD8-SM-1QUDW.validated_with_consensus.maf
GBM-TCGA-02-2466-	/seq/picard_aggregation/C282/TCGA-02-2466-01A-01W-0837-08/v3/TCGA-02-2466-01A-01W-0837-08.bam	/seq/picard_aggregation/C282/TCGA-02-2466-10A-01W-0837-08/v3/TCGA-02-2466-10A-01W-0837-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2466-TP-NWGA-SM-16Y9F-SM-16YAX/jobs/mutation_validator/consensus_snp/job.56404857/GBM-TCGA-02-2466-TP-NWGA-SM-16Y9F-SM-16YAX.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2466-TP-NWGA-SM-16Y9F-SM-16YAX/jobs/mutation_validator/consensus/job.56405226/GBM-TCGA-02-2466-TP-NWGA-SM-16Y9F-SM-16YAX.validated_with_consensus.maf
GBM-TCGA-02-2470-	/seq/picard_aggregation/C282/TCGA-02-2470-01A-01W-0837-08/v2/TCGA-02-2470-01A-01W-0837-08.bam	/seq/picard_aggregation/C282/TCGA-02-2470-10A-01W-0837-08/v2/TCGA-02-2470-10A-01W-0837-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2470-TP-NB-SM-16Y9P-SM-1QXLS/jobs/mutation_validator/consensus_snp/job.56405077/GBM-TCGA-02-2470-TP-NB-SM-16Y9P-SM-1QXLS.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2470-TP-NB-SM-16Y9P-SM-1QXLS/jobs/mutation_validator/consensus/job.56405414/GBM-TCGA-02-2470-TP-NB-SM-16Y9P-SM-1QXLS.validated_with_consensus.maf
GBM-TCGA-02-2470-	/seq/picard_aggregation/C282/TCGA-02-2470-01A-01W-0837-08/v2/TCGA-02-2470-01A-01W-0837-08.bam	/seq/picard_aggregation/C282/TCGA-02-2470-10A-01W-0837-08/v2/TCGA-02-2470-10A-01W-0837-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2470-TP-NB-SM-1QXLY-SM-1QXLS/jobs/mutation_validator/consensus_snp/job.56406074/GBM-TCGA-02-2470-TP-NB-SM-1QXLY-SM-1QXLS.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2470-TP-NB-SM-1QXLY-SM-1QXLS/jobs/mutation_validator/consensus/job.56406280/GBM-TCGA-02-2470-TP-NB-SM-1QXLY-SM-1QXLS.validated_with_consensus.maf
GBM-TCGA-02-2470-	/seq/picard_aggregation/C282/TCGA-02-2470-01A-01W-0837-08/v2/TCGA-02-2470-01A-01W-0837-08.bam	/seq/picard_aggregation/C282/TCGA-02-2470-10A-01W-0837-08/v2/TCGA-02-2470-10A-01W-0837-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2470-TP-NWGA-SM-16Y9P-SM-16Y9A/jobs/mutation_validator/consensus_snp/job.56404645/GBM-TCGA-02-2470-TP-NWGA-SM-16Y9P-SM-16Y9A.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2470-TP-NWGA-SM-16Y9P-SM-16Y9A/jobs/mutation_validator/consensus/job.56405095/GBM-TCGA-02-2470-TP-NWGA-SM-16Y9P-SM-16Y9A.validated_with_consensus.maf
GBM-TCGA-02-2470-	/seq/picard_aggregation/C282/TCGA-02-2470-01A-01W-0837-08/v2/TCGA-02-2470-01A-01W-0837-08.bam	/seq/picard_aggregation/C282/TCGA-02-2470-10A-01W-0837-08/v2/TCGA-02-2470-10A-01W-0837-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2470-TP-NWGA-SM-1QXLY-SM-16Y9A/jobs/mutation_validator/consensus_snp/job.56405946/GBM-TCGA-02-2470-TP-NWGA-SM-1QXLY-SM-16Y9A.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2470-TP-NWGA-SM-1QXLY-SM-16Y9A/jobs/mutation_validator/consensus/job.56406252/GBM-TCGA-02-2470-TP-NWGA-SM-1QXLY-SM-16Y9A.validated_with_consensus.maf
GBM-TCGA-02-2470-	/seq/picard_aggregation/C282/TCGA-02-2470-01A-01W-0837-08/v2/TCGA-02-2470-01A-01W-0837-08.bam	/seq/picard_aggregation/C484/TCGA-02-2470-10A-01D-1494-08/v6/TCGA-02-2470-10A-01D-1494-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2470-TP-NB-SM-16Y9P-SM-1QXLS/jobs/mutation_validator/consensus_snp/job.56405077/GBM-TCGA-02-2470-TP-NB-SM-16Y9P-SM-1QXLS.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/GBM-TCGA-02-2470-TP-NB-SM-16Y9P-SM-1QXLS/jobs/mutation_validator/consensus/job.56405414/GBM-TCGA-02-2470-TP-NB-SM-16Y9P-SM-1QXLS.validated_with_consensus.maf
